idTemp,fechaInicioAgenda,hora,anamnesis,fechaInicioAgenda,eog,tratamiento,temperatura,peso,referencia,nota_caja,atendidoPor,pendiente,aFuturo,fechaInicioAgenda,fechaInicioAgenda,pacienteId,clienteId,referenciumId
4675,2024-10-24T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-10-24T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-10-24T03:00:00.000Z,2024-10-24T03:00:00.000Z,2492,1480,2
4676,2024-08-11T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-08-11T03:00:00.000Z,"Sin eog",Rabia,0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-08-11T03:00:00.000Z,2024-08-11T03:00:00.000Z,2539,1527,2
4677,2024-11-09T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-11-09T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-11-09T03:00:00.000Z,2024-11-09T03:00:00.000Z,615,2966,2
4678,2024-11-09T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-11-09T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-11-09T03:00:00.000Z,2024-11-09T03:00:00.000Z,5298,2966,2
4679,2025-06-13T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-06-13T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-06-13T03:00:00.000Z,2025-06-13T03:00:00.000Z,2552,1540,2
4680,2024-11-14T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-11-14T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-11-14T03:00:00.000Z,2024-11-14T03:00:00.000Z,2570,1558,2
4681,2024-11-11T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-11-11T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-11-11T03:00:00.000Z,2024-11-11T03:00:00.000Z,3981,2972,2
4682,2025-06-18T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-06-18T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-06-18T03:00:00.000Z,2025-06-18T03:00:00.000Z,2574,1562,2
4683,2025-02-08T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-02-08T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-02-08T03:00:00.000Z,2025-02-08T03:00:00.000Z,3986,2977,2
4684,2025-05-15T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-05-15T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-05-15T03:00:00.000Z,2025-05-15T03:00:00.000Z,2601,1589,2
4685,2025-01-10T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-01-10T03:00:00.000Z,"Sin eog","Rabia y triple",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-01-10T03:00:00.000Z,2025-01-10T03:00:00.000Z,3988,2979,2
4686,2024-08-14T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-08-14T03:00:00.000Z,"Sin eog","Sin tratamiento",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-08-14T03:00:00.000Z,2024-08-14T03:00:00.000Z,2601,1589,2
4687,2024-11-15T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-11-15T03:00:00.000Z,"Sin eog","Rabia y triple",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-11-15T03:00:00.000Z,2024-11-15T03:00:00.000Z,3994,2985,2
4688,2025-03-15T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-03-15T03:00:00.000Z,"Sin eog",Rabia,0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-03-15T03:00:00.000Z,2025-03-15T03:00:00.000Z,410,1589,2
4689,2024-11-29T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-11-29T03:00:00.000Z,"Sin eog",Rabia,0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-11-29T03:00:00.000Z,2024-11-29T03:00:00.000Z,4032,3023,2
4690,2025-03-27T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-03-27T03:00:00.000Z,"Sin eog",KC,0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-03-27T03:00:00.000Z,2025-03-27T03:00:00.000Z,4037,3028,2
4691,2025-03-19T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-03-19T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-03-19T03:00:00.000Z,2025-03-19T03:00:00.000Z,4065,3056,2
4692,2025-03-14T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-03-14T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-03-14T03:00:00.000Z,2025-03-14T03:00:00.000Z,1078,55,2
4693,2025-02-19T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-02-19T03:00:00.000Z,"Sin eog",Rabia,0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-02-19T03:00:00.000Z,2025-02-19T03:00:00.000Z,627,3075,2
4694,2025-02-22T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-02-22T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-02-22T03:00:00.000Z,2025-02-22T03:00:00.000Z,4099,3090,2
4695,2024-12-19T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-12-19T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-12-19T03:00:00.000Z,2024-12-19T03:00:00.000Z,4111,3102,2
4696,2025-01-12T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-01-12T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-01-12T03:00:00.000Z,2025-01-12T03:00:00.000Z,4131,3122,2
4697,2024-12-23T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-12-23T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-12-23T03:00:00.000Z,2024-12-23T03:00:00.000Z,4137,3128,2
4698,2024-09-18T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-09-18T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-09-18T03:00:00.000Z,2024-09-18T03:00:00.000Z,2472,1460,2
4699,2025-03-11T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-03-11T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-03-11T03:00:00.000Z,2025-03-11T03:00:00.000Z,2485,1473,2
4700,2025-03-13T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-03-13T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-03-13T03:00:00.000Z,2025-03-13T03:00:00.000Z,2495,1483,2
4701,2025-03-13T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-03-13T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-03-13T03:00:00.000Z,2025-03-13T03:00:00.000Z,397,1483,2
4702,2024-12-18T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-12-18T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-12-18T03:00:00.000Z,2024-12-18T03:00:00.000Z,2553,1541,2
4703,2024-11-20T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-11-20T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-11-20T03:00:00.000Z,2024-11-20T03:00:00.000Z,405,1549,2
4704,2025-04-17T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-04-17T03:00:00.000Z,"Sin eog","Rabia y triple",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-04-17T03:00:00.000Z,2025-04-17T03:00:00.000Z,5247,1549,2
4705,2025-06-19T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-06-19T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-06-19T03:00:00.000Z,2025-06-19T03:00:00.000Z,2572,1560,2
4706,2024-12-13T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-12-13T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-12-13T03:00:00.000Z,2024-12-13T03:00:00.000Z,4144,3135,2
4707,2024-12-26T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-12-26T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-12-26T03:00:00.000Z,2024-12-26T03:00:00.000Z,4158,3149,2
4708,2025-02-06T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-02-06T03:00:00.000Z,"Sin eog","Rabia y triple",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-02-06T03:00:00.000Z,2025-02-06T03:00:00.000Z,4073,3064,2
4709,2024-12-29T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-12-29T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-12-29T03:00:00.000Z,2024-12-29T03:00:00.000Z,4076,3067,2
4710,2025-02-16T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-02-16T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-02-16T03:00:00.000Z,2025-02-16T03:00:00.000Z,4112,3103,2
4711,2025-04-02T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-04-02T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-04-02T03:00:00.000Z,2025-04-02T03:00:00.000Z,4115,3106,2
4712,2025-01-06T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-01-06T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-01-06T03:00:00.000Z,2025-01-06T03:00:00.000Z,4128,3119,2
4713,2025-01-30T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-01-30T03:00:00.000Z,"Sin eog",Sextuple,0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-01-30T03:00:00.000Z,2025-01-30T03:00:00.000Z,4136,3127,2
4714,2025-03-05T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-03-05T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-03-05T03:00:00.000Z,2025-03-05T03:00:00.000Z,4183,3174,2
4715,2025-02-06T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-02-06T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-02-06T03:00:00.000Z,2025-02-06T03:00:00.000Z,4146,3137,2
4716,2025-04-06T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-04-06T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-04-06T03:00:00.000Z,2025-04-06T03:00:00.000Z,2583,1571,2
4717,2025-01-19T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-01-19T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-01-19T03:00:00.000Z,2025-01-19T03:00:00.000Z,4169,3160,2
4718,2024-12-06T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-12-06T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-12-06T03:00:00.000Z,2024-12-06T03:00:00.000Z,2755,1743,2
4719,2025-05-21T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-05-21T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-05-21T03:00:00.000Z,2025-05-21T03:00:00.000Z,4195,3186,2
4720,2024-11-30T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-11-30T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-11-30T03:00:00.000Z,2024-11-30T03:00:00.000Z,2872,1860,2
4721,2025-01-23T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-01-23T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-01-23T03:00:00.000Z,2025-01-23T03:00:00.000Z,4211,3202,2
4722,2025-06-04T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-06-04T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-06-04T03:00:00.000Z,2025-06-04T03:00:00.000Z,2605,1593,2
4723,2024-07-19T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-07-19T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-07-19T03:00:00.000Z,2024-07-19T03:00:00.000Z,2615,1603,2
4724,2025-02-24T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-02-24T03:00:00.000Z,"Sin eog","Rabia y triple",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-02-24T03:00:00.000Z,2025-02-24T03:00:00.000Z,4212,3203,2
4725,2025-03-09T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-03-09T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-03-09T03:00:00.000Z,2025-03-09T03:00:00.000Z,4224,3215,2
4726,2025-03-07T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-03-07T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-03-07T03:00:00.000Z,2025-03-07T03:00:00.000Z,4227,3218,2
4727,2025-03-21T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-03-21T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-03-21T03:00:00.000Z,2025-03-21T03:00:00.000Z,4234,3225,2
4728,2025-02-02T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-02-02T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-02-02T03:00:00.000Z,2025-02-02T03:00:00.000Z,5240017,3463,2
4729,2025-02-05T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-02-05T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-02-05T03:00:00.000Z,2025-02-05T03:00:00.000Z,5247596,3485,2
4730,2025-04-20T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-04-20T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-04-20T03:00:00.000Z,2025-04-20T03:00:00.000Z,5255929,3502,2
4731,2025-04-16T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-04-16T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-04-16T03:00:00.000Z,2025-04-16T03:00:00.000Z,5261686,3518,2
4732,2025-06-04T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-06-04T03:00:00.000Z,"Sin eog",KC,0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-06-04T03:00:00.000Z,2025-06-04T03:00:00.000Z,5261686,3518,2
4733,2024-12-04T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-12-04T03:00:00.000Z,"Sin eog","Sin tratamiento",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-12-04T03:00:00.000Z,2024-12-04T03:00:00.000Z,5261686,3518,2
4734,2025-02-13T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-02-13T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-02-13T03:00:00.000Z,2025-02-13T03:00:00.000Z,5274368,3568,2
4735,2025-02-15T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-02-15T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-02-15T03:00:00.000Z,2025-02-15T03:00:00.000Z,5281665,3586,2
4736,2025-02-16T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-02-16T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-02-16T03:00:00.000Z,2025-02-16T03:00:00.000Z,5283423,3593,2
4737,2025-06-07T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-06-07T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-06-07T03:00:00.000Z,2025-06-07T03:00:00.000Z,1078,55,2
4738,2025-02-21T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-02-21T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-02-21T03:00:00.000Z,2025-02-21T03:00:00.000Z,5300808,3609,2
4739,2024-11-23T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-11-23T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-11-23T03:00:00.000Z,2024-11-23T03:00:00.000Z,2626,1614,2
4740,2025-06-20T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-06-20T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-06-20T03:00:00.000Z,2025-06-20T03:00:00.000Z,5649893,3618,2
4741,2025-02-05T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-02-05T03:00:00.000Z,"Sin eog","Rabia y triple",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-02-05T03:00:00.000Z,2025-02-05T03:00:00.000Z,2637,1625,2
4742,2025-03-04T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-03-04T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-03-04T03:00:00.000Z,2025-03-04T03:00:00.000Z,5327024,3320,2
4743,2025-04-16T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-04-16T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-04-16T03:00:00.000Z,2025-04-16T03:00:00.000Z,5328382,3326,2
4744,2025-03-08T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-03-08T03:00:00.000Z,"Sin eog","Rabia y triple",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-03-08T03:00:00.000Z,2025-03-08T03:00:00.000Z,5251,1651,2
4745,2025-05-16T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-05-16T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-05-16T03:00:00.000Z,2025-05-16T03:00:00.000Z,5341229,3663,2
4746,2025-04-05T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-04-05T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-04-05T03:00:00.000Z,2025-04-05T03:00:00.000Z,2715,1703,2
4747,2024-06-22T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-06-22T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-06-22T03:00:00.000Z,2024-06-22T03:00:00.000Z,5505212,3682,2
4748,2025-02-14T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-02-14T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-02-14T03:00:00.000Z,2025-02-14T03:00:00.000Z,2733,1721,2
4749,2025-01-02T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-01-02T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-01-02T03:00:00.000Z,2025-01-02T03:00:00.000Z,2830,1818,2
4750,2025-04-18T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-04-18T03:00:00.000Z,"Sin eog","Rabia y triple",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-04-18T03:00:00.000Z,2025-04-18T03:00:00.000Z,5367117,3688,2
4751,2024-08-24T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-08-24T03:00:00.000Z,"Sin eog","Rabia y triple",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-08-24T03:00:00.000Z,2024-08-24T03:00:00.000Z,5579,1680,2
4752,2025-05-04T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-05-04T03:00:00.000Z,"Sin eog",CuÃ¡druple,0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-05-04T03:00:00.000Z,2025-05-04T03:00:00.000Z,5370367,3699,2
4753,2025-06-13T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-06-13T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-06-13T03:00:00.000Z,2025-06-13T03:00:00.000Z,2712,1700,2
4754,2025-03-13T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-03-13T03:00:00.000Z,"Sin eog",KC,0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-03-13T03:00:00.000Z,2025-03-13T03:00:00.000Z,5372845,3706,2
4755,2025-06-13T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-06-13T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-06-13T03:00:00.000Z,2025-06-13T03:00:00.000Z,433,1700,2
4756,2025-04-24T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-04-24T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-04-24T03:00:00.000Z,2025-04-24T03:00:00.000Z,2943,1931,2
4757,2025-06-13T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-06-13T03:00:00.000Z,"Sin eog","Rabia y triple",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-06-13T03:00:00.000Z,2025-06-13T03:00:00.000Z,5555047,3708,2
4758,2025-05-16T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-05-16T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-05-16T03:00:00.000Z,2025-05-16T03:00:00.000Z,5391595,3715,2
4759,2025-06-13T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-06-13T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-06-13T03:00:00.000Z,2025-06-13T03:00:00.000Z,5416209,3736,2
4760,2024-06-30T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-06-30T03:00:00.000Z,"Sin eog","Sin tratamiento",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-06-30T03:00:00.000Z,2024-06-30T03:00:00.000Z,5427470,3746,2
4761,2025-06-11T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-06-11T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-06-11T03:00:00.000Z,2025-06-11T03:00:00.000Z,5471634,3777,2
4762,2025-04-16T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-04-16T03:00:00.000Z,"Sin eog",Rabia,0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-04-16T03:00:00.000Z,2025-04-16T03:00:00.000Z,5473588,3778,2
4763,2025-04-23T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-04-23T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-04-23T03:00:00.000Z,2025-04-23T03:00:00.000Z,5486574,3790,2
4764,2024-07-05T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-07-05T03:00:00.000Z,"Sin eog",CuÃ¡druple,0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-07-05T03:00:00.000Z,2024-07-05T03:00:00.000Z,5501589,3798,2
4765,2025-05-02T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-05-02T03:00:00.000Z,"Sin eog","Rabia y triple",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-05-02T03:00:00.000Z,2025-05-02T03:00:00.000Z,5514974,3812,2
4766,2025-06-20T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-06-20T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-06-20T03:00:00.000Z,2025-06-20T03:00:00.000Z,5516902,3816,2
4767,2025-05-05T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-05-05T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-05-05T03:00:00.000Z,2025-05-05T03:00:00.000Z,5522320,3624,2
